,seed,test_acc,size,total_time
0,1,0.8888888888888888,3.0,0.03777432441711426
1,2,0.8888888888888888,3.0,0.04325604438781738
2,3,0.8888888888888888,3.0,0.05017447471618652
3,4,0.9166666666666666,3.0,0.05031633377075195
4,5,0.9444444444444444,3.0,0.04657554626464844
