,seed,test_acc,size,total_time
0,1,0.8888888888888888,3.0,0.046320438385009766
1,2,0.8888888888888888,3.0,0.04279732704162598
2,3,0.8888888888888888,3.0,0.03721117973327637
3,4,0.9166666666666666,3.0,0.0377652645111084
4,5,0.9444444444444444,3.0,0.03765153884887695
