,seed,test_acc,size,total_time
0,1,0.85,4.0,0.04379439353942871
1,2,0.8666666666666667,3.0,0.04040884971618652
2,3,0.8333333333333333,4.0,0.035492897033691406
3,4,0.9333333333333333,4.0,0.03797578811645508
4,5,0.8833333333333333,4.0,0.034535884857177734
