,seed,test_acc,size,total_time
0,1,0.8111111111111111,3.0,0.017485857009887695
1,2,0.8222222222222222,3.0,0.01916813850402832
2,3,0.8,3.0,0.01904749870300293
3,4,0.8222222222222222,3.0,0.01927351951599121
4,5,0.7777777777777778,3.0,0.01950860023498535
