,seed,test_acc,size,total_time
0,1,0.8111111111111111,5.0,0.028520584106445312
1,2,0.8222222222222222,5.0,0.022450685501098633
2,3,0.8,5.0,0.017952442169189453
3,4,0.8222222222222222,5.0,0.022467851638793945
4,5,0.7777777777777778,5.0,0.01827716827392578
