,seed,test_acc,size,total_time
0,1,0.9473684210526315,7.0,2.8217098712921143
1,2,0.9298245614035088,11.0,2.782478094100952
2,3,0.9473684210526315,7.0,2.817960262298584
3,4,0.9122807017543859,7.0,2.7798831462860107
4,5,0.9035087719298246,7.0,2.764728546142578
