,seed,test_acc,size,total_time
0,1,0.9473684210526315,5.0,0.029489517211914062
1,2,0.9385964912280702,5.0,0.02885913848876953
2,3,0.9473684210526315,5.0,0.023731470108032227
3,4,0.9122807017543859,5.0,0.02407073974609375
4,5,0.8947368421052632,5.0,0.022936344146728516
